mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/16	3/4	1	1	.d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2	2	1	8	0.1111111111111111	0.0625	0.5	0.1111111111111111
2	1	1/2	1/2	3/4	1	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	3	0.25	0.0625	0.1875	0.25
3	2	0	0	3/4	1	1	V65		d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	3	8	0.2727272727272727	0.1875	1.0625	0.15
4	3	0	0	3/4	1	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.125	0.0
4	3	1/8	1/8	3/4	1	1	v6		d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.125	0.0
4	3	1/4	1/4	3/4	1	1	iv6(2)		d	i		iv6(2)	iv		6	2				m	1	1	-2, 2, 3		1	-2	0	4	0.0	0.0	0.25	0.0
4	3	1/2	1/2	3/4	1	1	iv6		d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	2	0.5	0.125	0.125	0.5
5	4	0	0	3/4	1	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	5	7	0.4166666666666667	0.3125	0.4375	0.4166666666666667
6	5	0	0	3/4	1	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	6	6	0.5	0.375	0.375	0.5
7	6	0	0	3/4	1	1	V65/VI		d	i		V65/VI	V		65		VI			Mm7	1	1	3, 0, -3, -1		-1	3	3	8	0.2727272727272727	0.1875	1.0625	0.15
8	7	0	0	3/4	1	1	VI		d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	3	9	0.25	0.1875	0.5625	0.25
9	8	0	0	3/4	1	1	V65/III		d	i		V65/III	V		65		III			Mm7	1	1	4, 1, -2, 0		0	4	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
10	9	0	0	3/4	1	1	III		d	i		III	III							M	1	1	-1, 3, 0		-1	-1	3	9	0.25	0.1875	0.5625	0.25
11	10	0	0	3/4	1	1	V65		d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
12	11	0	0	3/4	1	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	3	5	0.375	0.1875	0.3125	0.375
12	11	1/2	1/2	3/4	1	1	v.iio6		d	v		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	2	2	0.5	0.125	0.125	0.5
13	12	0	0	3/4	1	1	V		d	v		V	V							M	1	1	4, 8, 5		4	4	1	3	0.25	0.0625	0.1875	0.25
13	12	1/4	1/4	3/4	1	1	iv	iio6	d	v		iv	iv							m	1	1	2, -1, 3		2	2	1	3	0.25	0.0625	0.1875	0.25
13	12	1/2	1/2	3/4	1	1	i6		d	v		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.125	0.0
13	12	5/8	5/8	3/4	1	1	#viio6		d	v		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	0	2	0.0	0.0	0.125	0.0
14	13	0	0	3/4	1	1	i6		d	v		i6	i		6					m	1	1	0, 4, 3		3	0	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
15	14	0	0	3/4	1	1	VI		d	v		VI	VI							M	1	1	-1, 3, 0		-1	-1	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
16	15	0	0	3/4	1	1	viio7/V		d	v		viio7/V	vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	3	5	0.375	0.1875	0.3125	0.375
16	15	1/2	1/2	3/4	1	1	V(64)		d	v		V(64)	V			64				M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.125	0.0
16	15	5/8	5/8	3/4	1	1	V		d	v		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
17	16	0	0	3/4	1	1	I}		d	v		I	I						}	M	1	1	3, 7, 4		3	3	1	8	0.1111111111111111	0.0625	0.625	0.09090909090909091
18	16	0	11/16	3/4	1	1	i.V{		d	i		V	V						{	M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.3125	0.0
19	17	1/4	1/4	3/4	1	1	#viio65		d	i		#viio65	#vii	o	65					o7	1	1	4, 1, -2, 7		7	4	2	6	0.25	0.125	0.375	0.25
20	18	0	0	3/4	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	8	0.2	0.125	0.875	0.125
21	19	0	0	3/4	1	1	III.V7/V		d	III		V7/V	V		7		V			Mm7	1	0	1, 5, 2, -1		1	1	0	12	0.0	0.0	0.75	0.0
22	20	0	0	3/4	1	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	3	5	0.375	0.1875	0.3125	0.375
22	20	1/2	1/2	3/4	1	1	V43		d	III		V43	V		43					Mm7	1	0	1, -2, 0, 4		0	1	1	3	0.25	0.0625	0.1875	0.25
23	21	0	0	3/4	1	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	4	4	0.5	0.25	0.25	0.5
23	21	1/2	1/2	3/4	1	1	V2/IV		d	III		V2/IV	V		2		IV			Mm7	1	0	-3, -1, 3, 0		-1	-3	0	4	0.0	0.0	0.25	0.0
24	22	0	0	3/4	1	1	IV		d	III		IV	IV							M	1	0	-2, 2, -1		-2	-2	4	6	0.4	0.25	0.75	0.25
25	23	0	0	3/4	1	1	viio6		d	III		viio6	vii	o	6					o	1	0	1, -2, 4		4	1	1	3	0.25	0.0625	0.1875	0.25
25	23	1/4	1/4	3/4	1	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	1	3	0.25	0.0625	0.1875	0.25
25	23	1/2	1/2	3/4	1	1	V(4)		d	III		V(4)	V			4				M	1	0	0, -1, 1		0	0	0	2	0.0	0.0	0.125	0.0
25	23	5/8	5/8	3/4	1	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	1	1	0.5	0.0625	0.0625	0.5
26	24	0	0	3/4	1	1	I}{		d	III		I	I						}{	M	1	0	-1, 3, 0		-1	-1	6	6	0.5	0.375	0.375	0.5
27	25	0	0	3/4	1	1	i.V7		d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	10	0.16666666666666666	0.125	0.625	0.16666666666666666
28	26	0	0	3/4	1	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
29	27	0	0	3/4	1	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	5	7	0.4166666666666667	0.3125	0.4375	0.4166666666666667
30	28	0	0	3/4	1	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	3	9	0.25	0.1875	0.5625	0.25
31	29	0	0	3/4	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
32	30	0	0	3/4	1	1	VI		d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
33	31	0	0	3/4	1	1	viio7/V		d	i		viio7/V	vii	o	7		V			o7	1	1	8, 5, 2, -1		8	8	3	5	0.375	0.1875	0.3125	0.375
33	31	1/2	1/2	3/4	1	1	V(64)		d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
33	31	5/8	5/8	3/4	1	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
34	32	0	0	3/4	1	1	i}		d	i		i	i						}	m	1	1	2, -1, 3		2	2	0	9	0.0	0.0	0.6875	0.0
